business_name,matching_business_id_count,review_count,anger,disgust,fear,joy,neutral,sadness,surprise
Fuel Depot,1,6,0.135347512550652,0.08129159258290501,0.027181519932734415,0.0294998190365731,0.35431601852178574,0.08692201902158554,0.2854415035496155
Fur Feathers and Scales Pet Services,1,6,0.017180750165910714,0.010135488429417167,0.14653434203743618,0.507150917313993,0.29573859972879285,0.0050276526405165336,0.018232263702278283
Furniture Santa Barbara,1,5,0.16869287416338916,0.18217321159318087,0.00761092754546548,0.2739345859270542,0.26510769664309913,0.05997131802141662,0.042509403266012616
Fuzion Glass Gallery,1,23,0.02370054833590979,0.051260217596554025,0.009107581723187801,0.4412225566591825,0.3717997378629187,0.008909622404683822,0.0939997320933996
GBT Sheet Metal & Gutter Systems,1,5,0.01564926654100414,0.01842950852587816,0.0017029729671775601,0.18183079510927197,0.5782551601529121,0.0074961011298000394,0.19663617126643657
GM Auto & Smog,1,107,0.08132002509751779,0.06402678442705487,0.03603397225460607,0.31470710645260064,0.3646539126688214,0.022405708111848673,0.11685249207771999
GNC,2,11,0.16565940368243234,0.3394602427513084,0.1178737132365561,0.04200448793761258,0.19413430878723206,0.0718121263198554,0.06905571604147549
Gabe Venturelli  - Coldwell Banker Residential Brokerage,1,7,0.012198221337582329,0.008742305716233542,0.0025935516792481997,0.3536480252764055,0.44494582446558134,0.06597443650077493,0.11189765137221126
GadgetFix,1,140,0.03961344754539558,0.017643633456568053,0.02326486535000311,0.2787888068431389,0.38639120482008105,0.05251458774437191,0.20178345459114222
Galanga Thai Restaurant,1,303,0.037217912803789735,0.15220779866839235,0.01691704720974105,0.39861311075858163,0.2790594096161062,0.040640581123724456,0.07534413578057128
Gallup & Stribling Orchids,1,5,0.0086566487792879,0.00461149638285854,0.00353071606950828,0.29447596371173856,0.3333932042121887,0.03926621130667622,0.31606578156352044
Game Seeker,1,60,0.015324282153354291,0.03686026815169797,0.018848400844823674,0.44649772920141306,0.2795874576161925,0.0350677936347589,0.16781406099131949
GameStop,2,29,0.15302164576433852,0.1467604996779018,0.032355678183476164,0.19592140313510875,0.257426645654928,0.08465816074950167,0.1298559571391549
Gandolfos New York Deli,1,38,0.028216795058381747,0.3038081575972395,0.03152813788007106,0.2810734007706694,0.20059553998841068,0.10013005872391847,0.054647911208265086
Gandrud Financial Services Corporation,1,6,0.20282333635259417,0.06304101717735947,0.042820975737413336,0.4112473624215151,0.2252819694889088,0.01573618743956705,0.03904918325133618
Gap,1,10,0.06351706841960544,0.3814569369424134,0.01028544505825261,0.01582865042146292,0.24708303897641595,0.11983617388177661,0.1619926850427873
Garage-1,1,12,0.08396160361007783,0.021188400365645014,0.0033899500655630668,0.3063375829951837,0.46878121595364064,0.059897766293336895,0.0564434785628691
Garcia's Auto & Smog Repair,1,26,0.08031845910367193,0.06769791991414068,0.04171698619477231,0.2283562867781326,0.46993822145920533,0.02972656108725525,0.08224554687666773
Garden Court Apartments,1,18,0.1070983304849101,0.4064071293299396,0.03331692937839151,0.07446647911921088,0.29159004448188675,0.04541797357766574,0.04170311394975413
Garrett's Old Fashioned Restaurant,1,512,0.024196446981136384,0.07063359833699674,0.007871876335656175,0.4898186864479612,0.29404497170935423,0.029544826833671274,0.08388959461842656
Gasco,1,12,0.10093996643748442,0.034824260180660774,0.06122504969486419,0.3707296855573077,0.3948999031757315,0.014095148207464507,0.02328599007644996
Gaspar Jewelers,1,5,0.01376152513548724,0.00467931209132072,0.0021861413493752,0.3590241104364395,0.36146632246673105,0.055829806905239754,0.20305276960134497
Gastroenterology Consultants Medical Group,1,16,0.047008192283101345,0.24439364459249185,0.02010628193238513,0.14041414563689608,0.2961235747789032,0.15034706529695538,0.10160712820652404
Gatherings for Good,1,8,0.012873253246652838,0.004774793487740625,0.004445974031113987,0.4839432071894407,0.2471869683358818,0.004123753227759113,0.24265205510891968
Gaucho Cafe,1,5,0.00904695326462382,0.1727024674415588,0.00292113223113116,0.3020753268152475,0.40606097877025604,0.06206283364444966,0.0451303137466311
Gavas Alterations,1,11,0.0344323393232612,0.03654375471788536,0.026509870171800884,0.4269820278595117,0.32896978941492055,0.026138367999175703,0.12042384861375793
Gavin Roy Presents,1,78,0.024233230921732307,0.015246488226320881,0.006038160932336835,0.5618995586932541,0.2104753988424841,0.018206203823538977,0.1639009589830843
Gazebo Gardens,1,5,0.0192248485051095,0.00566792603349308,0.00309114699484776,0.5089031225070357,0.2787750299088657,0.0317827227991074,0.15255521722137924
Gazillion Dresses,1,8,0.1510233263834379,0.21649866795632983,0.003373934057890375,0.13664932035317176,0.14108291303273285,0.06608801236143332,0.2852838274411624
Gelato n More,1,127,0.04079299202504174,0.08129802080903448,0.005026817679273165,0.37457427071722765,0.338282645672677,0.03152212094218561,0.12850312886788967
Gelson's,1,115,0.046950463699581786,0.09978799889922016,0.025594080073769038,0.35376309056553745,0.3200465293358202,0.04986994640152573,0.1039878937820701
Gentle Dental Santa Barbara,1,59,0.16187171972853964,0.24271059625533453,0.07455667325342859,0.1158907869273315,0.16980271603343847,0.09355942217704157,0.14160807292624292
Genuine Chiropractic,1,5,0.01155505673959846,0.0333420249866321,0.20573581848293543,0.13397392071783537,0.32513143457472327,0.03736347968224432,0.2528982777148485
George,1,8,0.009515401747194075,0.10521029584924686,0.001973755530343575,0.5605266529601067,0.25697503285482526,0.005095989574328937,0.060702853137627216
Georgia's Smokehouse,1,44,0.017629041463475277,0.1513531321067024,0.019755544705813782,0.4186551710088018,0.24231377177321434,0.020710572888757137,0.12958276972296348
German Auto Repair,1,9,0.07743753529050279,0.018717932844689686,0.0055644643919852445,0.3035507768961704,0.2198414745637112,0.04471945286624957,0.33016834343369633
Get Hooked Seafood,1,10,0.01046560499817129,0.00564858738798644,0.13509685036260632,0.4682051852345467,0.2702046930789947,0.007585603347979431,0.10279345344752071
"Ghitterman, Ghitterman & Feld",1,12,0.0972399837725485,0.05459957208950067,0.20862159240641628,0.29816372127970675,0.27749476337339724,0.013738757523242334,0.05014158954145382
Giannfranco's Trattoria,1,281,0.03897893400589378,0.12093096419139776,0.019497557358030722,0.4936054625933297,0.18582434200075224,0.03699340179166503,0.10416933707292171
Giessinger Winery By the Sea,1,96,0.02463476426297949,0.2494318927122852,0.015953589141796887,0.32164336813578603,0.24931424064682986,0.037672953686220916,0.10134918108330258
Giffin Rental,1,8,0.030653029098175414,0.009483638248639126,0.006932383614184749,0.36414697981672356,0.46897527202963823,0.012256287009222388,0.10755244432948523
Gil's Fireplaces,1,11,0.08909053253856568,0.0610084133646027,0.02626326257913285,0.08355403962460427,0.286629821089181,0.2549760847098448,0.1984778386964039
Gilliland Masonry,1,30,0.06083602871901041,0.053322660654278736,0.03030994778285574,0.2808271952788345,0.3585984023520723,0.06360283703931294,0.15250293247712152
Gillio Rare Coin & Fine Jewelry,1,12,0.043962944997474517,0.06170648689536995,0.02033768173229564,0.4193951581546571,0.23267698467437484,0.06719530806488663,0.1547254209872335
Gimeal Cafe,1,306,0.007469876601057858,0.0723457389537418,0.0033312274554547568,0.5708195549400532,0.24540584492558012,0.0328475219597796,0.06778023199001748
Gina's Pizza,1,66,0.02053707216206623,0.10391378515068381,0.01385357257447935,0.35357403929414094,0.278129610176565,0.06945545125795016,0.16053647846054053
Gino's Sicilian Express,1,261,0.029945197972822246,0.07140391794717117,0.011970179277459664,0.4224901388967329,0.3166357453205976,0.04907345455148791,0.0984813661494745
Giovanni's,2,145,0.029667137181065163,0.1381288417016862,0.012816553812771022,0.3589734666351558,0.2517798505097242,0.08673701839810553,0.12189713353813013
Giovanni's Pizza,1,84,0.05770053136317676,0.09681560499441162,0.005979925646291377,0.40404547136651153,0.23649709010940217,0.03421913371338238,0.16474224692016526
Giovanni's Pizza Carpinteria,1,197,0.031805022101409605,0.26035490468277966,0.02306407655197484,0.29860868179444683,0.22514880267870113,0.06645457265038172,0.09456393864362729
Giovanni's of Santa Barbara,1,136,0.03694399883320058,0.14527166203890157,0.014056343575622772,0.32851016737164596,0.2518393731939688,0.07665556857554129,0.14672288839552916
Girls Rock SB,1,6,0.017234045934552883,0.06979958761561036,0.017199600290041386,0.5763969812154149,0.08456750089923536,0.01876152143813663,0.21604072519888476
Girsh Park,1,15,0.005202403493846406,0.04293073915566002,0.0043566018614606995,0.46608052775263786,0.4289886156717936,0.012386306561529593,0.040054799367984076
Gladden and Sons Produce,1,43,0.009717998047478357,0.015355075589722229,0.0013301440617502162,0.5667745602306326,0.3073658464844663,0.02869832645127068,0.07075806329741549
Gladiator Massage,1,17,0.007229747017845471,0.02523459959090409,0.007391689802341887,0.41908907810883483,0.3459211174015175,0.06538147775127603,0.12975231240339133
Glass House-Cocktail Garden,1,58,0.007814623527871075,0.03911739111785644,0.0032992063051065033,0.638652941123743,0.19419900083850167,0.015740285175932713,0.10117654569832411
GleamClean Cleaning Services,1,6,0.022435104940086565,0.012005969338739849,0.05326804306241678,0.1066092521262665,0.38340052589774126,0.011254106725876468,0.41102700866758823
Glen Annie Golf Club,1,58,0.04274613290406952,0.056093867225893566,0.020421926504711516,0.4626827622384459,0.2490732725227958,0.08343206460844592,0.08554997818207301
Glenn L Robertson Attorney At Law,1,5,0.05187171956058584,0.2619191926321946,0.0146664870437234,0.471510475553805,0.10428794845938676,0.026627881266176663,0.0691162669099867
Glo Aesthetics by Caren,1,7,0.008931892807595357,0.013859586357804213,0.002866857597837186,0.5922949101243701,0.2927050907663734,0.0063277413802487,0.08301391748578416
Global Document Imaging,1,5,0.01817773012444372,0.0060552843846380195,0.0018581567681394198,0.2835228856652975,0.5809804782271385,0.00605191322974856,0.10335354618728157
Globe,1,56,0.02892260964498352,0.1372956346364974,0.006168420812173232,0.42027609454661224,0.22879992524394763,0.025343854302523745,0.15319347181399018
"Gloria Kaye, PhD",1,8,0.008694158459547862,0.06683928080019536,0.06689987157005814,0.2727672600885853,0.26629188749939203,0.1302408465999178,0.18826668057590717
Gloria's Gourmet Kitchen,1,13,0.008637661275525454,0.017061497819108408,0.002426228483762692,0.4157780007674144,0.4201945453309096,0.055515795158079,0.0803862754255533
Glow Beauty Boutique,1,36,0.014385275439255722,0.01259339850771029,0.1122689829806202,0.4054161919242081,0.27979266569794464,0.02116845493179017,0.15437503318793863
Glow Nails & Spa,1,31,0.05016888585692687,0.07087345698645572,0.055615126669797406,0.5096679082207922,0.17265334193624793,0.03696136988864666,0.10405990730730752
Go With The Glow Spray Tans,1,18,0.00978750867135299,0.01307298012155414,0.007472294073926956,0.5195217361647843,0.23358307654658952,0.011075344712783833,0.20548706711269912
Go! Calendars Games Toys & Books,1,14,0.014304587501101149,0.012457760849169264,0.003888052638753136,0.3360789167511809,0.29679360360439333,0.06251413755983641,0.2739629519970289
GoToCafe,1,5,0.005372594087384599,0.009888623538427,0.0012563597876578,0.5324948340654373,0.3845722958445549,0.00535788959823542,0.06105735413730142
Goat Tree,1,320,0.0259782460658243,0.14474067548908348,0.021089769024456424,0.4315881798240298,0.2267985823767958,0.04267860941035901,0.10712593731641387
Goddess Delivers,1,6,0.07686758530326186,0.0291574276052415,0.07102013177548841,0.028891074936836902,0.378663236896197,0.12990400598694876,0.28549652329335606
"Godfrey D Dyne, MD",1,5,0.06846229191869492,0.00902183488942678,0.0900101817445829,0.1022210013121366,0.39749989286065096,0.0076865300536155205,0.3250982799567282
Gold Cab Taxi,1,44,0.08783746100644661,0.03138255284945687,0.04822660324862223,0.3379763125717132,0.37809892781925475,0.02465938463468439,0.09181876408084376
Gold Coast Limousines,1,39,0.009922401430324062,0.007779273255250536,0.026099649937047272,0.5911280559166932,0.20494717972066537,0.010051104672945612,0.15007233294324038
Gold Coast Locksmith,1,49,0.06748118827461584,0.02687625255796825,0.016348514405354737,0.25671492875506147,0.37336749421926785,0.07798194760285618,0.18122967971222737
Gold Elements,1,5,0.060832842218223895,0.3967053193715401,0.0070827506366185206,0.3700829631939996,0.06765112117864186,0.00628362246789034,0.09136135284788903
Gold Medal Wine Club,1,6,0.022386975741634733,0.144565663630298,0.005128451351386783,0.09427435346879061,0.227962442052861,0.13623967613481602,0.3694424397156884
Gold's Gym,3,115,0.08089252540882186,0.14518668317924371,0.0464820260035238,0.2991895338753238,0.265372398165662,0.043924762342003654,0.11895208629253114
Golden 1 Credit Union,1,13,0.1582901714226374,0.08855722672664199,0.008335409645671707,0.36787570379853535,0.2227927228937355,0.05051471164020204,0.10363405679639139
Golden Ash Hair Lounge,1,16,0.010611441481159957,0.010211120275926026,0.09571734038581775,0.5128911477513611,0.2708062522870022,0.006123632600065269,0.09363906469661738
Golden Eagle Tattoo,1,152,0.07077998896420463,0.11161983521014913,0.06915658363188983,0.3581121493928214,0.23068487859946843,0.05003378076684093,0.10961277720114015
Golden Limo - Santa Barbara,1,9,0.11054101554004264,0.005205524943044578,0.002642819017637467,0.5488723543757159,0.19865928460947338,0.08656527064481952,0.047513723839074325
Golden Line Coffee Bar,1,10,0.0061577165150083,0.00770656688837329,0.08725366508588192,0.5697164416313172,0.22979594953358173,0.00473206684691828,0.09463757248595353
Goldway Window Cleaning,1,5,0.009214452374726501,0.008179511874914119,0.00262112149503074,0.30886400789022445,0.3881015986204147,0.08924455689266317,0.19377474933862682
Goleta Airport Pet Hospital,1,39,0.08054764262693094,0.11609745563682498,0.053195713696858014,0.3583065923422766,0.23300972957020763,0.07460319157092804,0.08423967119485422
Goleta Amtrak Station,1,13,0.08211296893512968,0.0185722079342947,0.006021366194965123,0.0941479554614768,0.7168650515377522,0.0210308029244725,0.06124966326527867
Goleta Bakery,1,26,0.03674320660334506,0.050861109104096996,0.0037148316489317114,0.48625226408386457,0.3561733457116553,0.024653533410925653,0.04160169553226571
Goleta Barbers,1,35,0.05826438054043263,0.10237917381870955,0.022908488862282948,0.32176733255120255,0.31767055232610014,0.06656748731620606,0.11044257669044388
Goleta Beach Park,1,71,0.008385862872286478,0.09785208493736766,0.01856937164007878,0.5080692112137577,0.2863790336340456,0.02765666945627557,0.05308775156719973
Goleta Building Materials,1,13,0.10601659340318285,0.0696708864639871,0.04883186406760401,0.2609481352981394,0.42061434055750185,0.013089087755920732,0.08082907457047926
Goleta Butterfly Grove,1,26,0.006759679632243434,0.048465741646605894,0.04125804106633246,0.3853370515549054,0.25611730082891876,0.08959795208200093,0.17246422255769941
Goleta Coffee Co and Loca Vivant Kitchen,1,192,0.02947561719459671,0.10737566676956094,0.017366868613256228,0.46042769610251827,0.2560271708195311,0.03423440188877668,0.09509257407989931
Goleta Dental Care,1,26,0.08508398340423945,0.17611000755389863,0.15434039475915665,0.16834693753984395,0.22897269594697994,0.07067174287602444,0.11647424863902132
Goleta Dental Practice,2,21,0.04468446951692122,0.03808507101244421,0.11669676303392316,0.27208171166767847,0.3265746948641858,0.026278323233349294,0.17559896482686907
Goleta Farmer's Market,1,24,0.0070302097543995965,0.011674851761199484,0.002095622183939321,0.6120549058638668,0.21391780899527169,0.007191800172828712,0.14603480912046504
Goleta Fast Response Bail Bonds,1,5,0.129236938804388,0.04825800596736367,0.00322096723830322,0.2820499788969755,0.49869830161333084,0.0064442890696227205,0.03209155853837722
Goleta Floral,1,27,0.11800351400031808,0.04183125424767944,0.02183219406503696,0.34097351540414683,0.17542952782026042,0.10593684648241222,0.19599316886591686
Goleta Jewelers,1,7,0.023979882776204973,0.025344875757582448,0.006209156559114971,0.22944935903485328,0.5274770525949342,0.01463678625545327,0.17290290711181502
Goleta Motors,1,23,0.24454565050647306,0.09159509723236697,0.07726616787207917,0.0891164590974095,0.2643621737218421,0.05570740650569935,0.1774070614584438
Goleta Mufflers & Brakes,1,8,0.18200224533211437,0.11734852459630925,0.004547948890831288,0.19039406010415402,0.3373486679047346,0.021998785785399325,0.14635976264253256
Goleta Radiator Service,1,10,0.09933153898455199,0.03046414144337173,0.023558880644850393,0.23035071063786744,0.4344153258949518,0.013698449195362589,0.16818095848429945
Goleta Red Distilling Company,1,24,0.005479487364937037,0.008198072435334283,0.038175722008115025,0.6118209214570621,0.1749162794828104,0.0075809164991368925,0.15382860296328238
Goleta Signs,1,12,0.03410969713392353,0.010107711267967967,0.06602256431748775,0.3668865241537181,0.3781151007860899,0.009709044805883074,0.13504936076545462
Goleta Smoke Shop,1,30,0.12621011278048774,0.12070671047937744,0.008191154807961183,0.268112946129016,0.2112882286465416,0.05599228863914804,0.20949855397921052
Goleta Sushi House,1,483,0.015766419630471616,0.12155690697572763,0.015597503518121168,0.4472426747725833,0.25702312237662156,0.03898229215638302,0.10383108284615562
Goleta Transmission,1,15,0.08635954864633574,0.03444326228539766,0.05638166041656702,0.2657188350334763,0.3980173381976783,0.03129266131048396,0.12778667928650972
Goleta Valley Athletic Club,1,34,0.033012341149836075,0.07018754551502158,0.011213373405660238,0.3251157186648069,0.41247385823825267,0.09492036892676393,0.0530768012258169
Goleta Valley Cottage Hospital,1,28,0.08139593769530097,0.1522721157941435,0.08677399490053563,0.21167081012598435,0.20062973603074036,0.08823125606535798,0.17902614421577057
Goleta Valley Cottage Hospital Emergency Room,1,33,0.13522124369487615,0.24279845623779248,0.1402150058173433,0.15007431100115573,0.16481280261932896,0.06822516510940407,0.09865301787133579
Goleta Valley Gun And Supply,1,17,0.06689216048621074,0.07320769243490166,0.0027927754700238236,0.2963280667352271,0.4713694602251053,0.05278380250777387,0.036626017679843775
Goleta Valley Library,1,11,0.009788799903948127,0.08390280208550388,0.0018637444591149271,0.5313970523632385,0.314405200833624,0.012914863012900363,0.0457275529730726
Goleta Valley Optical,1,32,0.019082520646406864,0.019960580430961213,0.08446483921034083,0.31794894308404764,0.31199100297453697,0.061173884712843525,0.18537823583756102
Goleta Valley Optometry,1,6,0.013307720199615314,0.0076240539977637,0.008377130017227766,0.34136657416820526,0.4266967095900327,0.00902444748984025,0.19360335609720392
Goleta Valley Self Storage,1,35,0.012063696252049023,0.01008586867579388,0.030571565555874213,0.5293002001176189,0.344794411717781,0.03232590204237822,0.04085832920058492
Gonzalez & Carlos Dental,1,23,0.05767198607487519,0.09220060582130982,0.0892914953773193,0.2516757957510771,0.3110418649309355,0.031543971818831264,0.16657428296647314
Gonzo Cycles,1,19,0.030326536936244243,0.017994848616102562,0.003976510047275327,0.4303715893337013,0.32726552729543884,0.0578678911674375,0.13219709272839514
Good Cup,2,218,0.027009508851274736,0.1109647389403608,0.005217874143512895,0.4643740580316287,0.24078433315372177,0.04812595212550128,0.10352353314327611
Good Energy Solar,1,10,0.02034909364301706,0.03278210786520497,0.00317401771899307,0.3268659867579117,0.4403967845253646,0.0088035272317938,0.1676284976303577
Good Land Plumbing and Construction,1,46,0.03815558558309689,0.03744855008098171,0.011194122257343762,0.28331548673525936,0.4239110845829482,0.03557117983354656,0.17040399304064716
Good Management,1,9,0.0698990795968307,0.544932374678966,0.1159055019314918,0.001198515139145,0.115285113091684,0.01353422340212591,0.13924515905091533
Good Stuff Baked Treats,1,9,0.006961417513796,0.012933227065433166,0.0020485626688847448,0.3875453087190787,0.16837745884226427,0.004202115000225556,0.4179319459944963
Goodland Barber Shop,1,76,0.040141794433829474,0.15415003668060398,0.03468274678973673,0.30554638560524355,0.333606574813051,0.01999302722412573,0.1118794404166309
Goodland Chiropractic,1,14,0.011710826290904364,0.011707669789237585,0.007689890892444407,0.42232999724469017,0.28765110791261705,0.10981205584747447,0.14909844013995355
Goodland Floors,1,12,0.025067451021944423,0.019397206061209194,0.0044912819503224,0.4107674003462307,0.28965382343934226,0.017009470737927232,0.23361337335275792
Goodland Florist,1,91,0.025999728259553694,0.025573342764151366,0.013268851394289133,0.4943360674775789,0.14225558529781931,0.0719040269889244,0.2266623929583027
Goodland Grooming,1,6,0.08335349371191113,0.08457805716898288,0.15700005684630014,0.4645818679903944,0.09641221538186066,0.00851600756868715,0.10555828067784502
Goodland Guns,1,47,0.04093873411159403,0.06138009573902652,0.06855910295989617,0.29963758133384,0.3890216994158765,0.023767616629521225,0.11669517090256776
Goodland Jiu Jitsu,1,8,0.05250038758094884,0.0745664673740975,0.013284209024277448,0.2865747925534378,0.48986086004879326,0.0058239859499735255,0.07738930438063102
Goodland Kitchen,1,117,0.030744835833867595,0.08573057174953254,0.014744368849076385,0.4037037800517904,0.2494275282966928,0.09577514855967209,0.1198737715464483
Goodland Signs & Designs,1,9,0.06771018164646289,0.007153416615134689,0.004325990581289933,0.3279272265111406,0.20253400018231735,0.06715328708135827,0.3231959160831239
Goodwill,1,43,0.05972547104262721,0.20118788870722917,0.010867823431739358,0.22596372291987193,0.2566407083338776,0.09057746224950042,0.15503692209482361
Goodwill Retail Store & Donation Center,1,9,0.005439271684735955,0.007931831137587556,0.0010740349922949667,0.5932541489601135,0.2786364389790429,0.0188533279837833,0.09481092749370462
Goodwin & Thyne Properties,1,10,0.01032496596453706,0.00496386803570198,0.00241645214264275,0.5481280650943517,0.32939228327013553,0.0066213982063345,0.0981529518961906
Goorin Bros.,1,18,0.0096284917542814,0.047866367191697116,0.00314868103628715,0.42254452046472574,0.18786512537755895,0.0842085203621536,0.2447382871372004
Gordon & Grant Hot Tubs and Spas,1,12,0.03837401900091202,0.01929337478941301,0.018687282294801308,0.43704936783372733,0.2139585078693926,0.08842699009498267,0.1842104673851281
Gosnell Tree & Landscape,1,6,0.015191217147124266,0.01711996025793872,0.0035738765242664164,0.36165172113881755,0.2686234218999743,0.028351394343189854,0.3054884476587176
Gossip,1,20,0.0699682718084659,0.09910494529176499,0.021581228522700203,0.3426575822755694,0.1466665835585445,0.12752322857850226,0.19249816611409182
"Gotelli W Andrew, DDS - Sowins & Gotelli",1,5,0.027690723445266442,0.02374871331267054,0.013086699880659561,0.2755522564053535,0.30798168778419494,0.05989689682610325,0.292042987793684
Grace Design Associates,1,11,0.14982055703347374,0.04143296266821295,0.010487892781384246,0.15595470700116654,0.40408154153688386,0.07165807401973073,0.16656426217576314
Gracie Barra Brazilian Jiu-Jitsu,1,22,0.011157416841755995,0.01397238944561894,0.028439639628314452,0.4813525317744775,0.2909480383810164,0.08505806986200196,0.08907191942191933
Grade Potential Tutoring,1,6,0.2158761702982398,0.11538090058214338,0.04624814531416629,0.2766741698530192,0.19479998635749018,0.07465772152257456,0.07636291968325769
Graham Chevrolet Cadillac,1,20,0.06156747562345113,0.11834794102469455,0.08137748260051007,0.173629886371782,0.2800205079838633,0.08154615762759927,0.20351053487975146
Granada Books,1,22,0.009028438827954177,0.04754857106308914,0.04487441411765753,0.6252680242601358,0.14020545193819667,0.01585095995423295,0.11722412810195233
Granny's Garage,1,30,0.029055502948661598,0.013330643205942233,0.06680559225496832,0.1708425596822053,0.540639677302291,0.05106114190227038,0.1282648891676217
Grant House Sewing Machines,1,16,0.01124489349604113,0.00609657564564255,0.032768746645160655,0.5309262509690598,0.2655725017539225,0.033334459963953074,0.12005658005364235
Grapeline Wine Tours,1,113,0.014022331453027333,0.006110026344525023,0.003149981580342863,0.6997577180710942,0.14630662609279085,0.015255843542631566,0.11539746244207219
Graphic Traffic,1,6,0.022607191776235852,0.010753177649651918,0.0023237027441306165,0.41716349803997826,0.2932307325924436,0.16232495681227493,0.09159673195487504
GraphicInk,1,12,0.02765367302345108,0.010010569865698891,0.070258346007904,0.39093085456018645,0.34940057290562737,0.009128998412052126,0.1426169973565265
Grass Roots,1,36,0.011148317057328872,0.007276040954618767,0.033896169916260946,0.6400368038771881,0.13725500749165398,0.030141419604963884,0.14024622448616553
Grassini Family Vineyards,1,165,0.013189519742842376,0.02688778535582854,0.00987418496550874,0.638068130435281,0.19860899329721698,0.017516506768791237,0.09585488267228792
Graybar Electric Company,1,5,0.17506609829142686,0.06981058358214792,0.0021786667639389196,0.10644817417487498,0.5618258073925972,0.0115072147920727,0.07316348310559986
Great Clips,2,34,0.05204822345609389,0.15367496932637598,0.05659168170378128,0.3176796691208009,0.29376845806837076,0.03960144280812095,0.0866355588111807
Great Pacific Ice Cream,1,122,0.055681294074556825,0.14517516663706415,0.015283945544010177,0.22517775101386786,0.35996810936552215,0.0639871088196294,0.13472662038040023
Greek House Cafe,1,40,0.02961405452806498,0.14209090844378802,0.006965642677096132,0.3408063399270759,0.378843711031368,0.0244778292428236,0.07720151334069665
"Greek Jean, DVM",1,13,0.018011855677916407,0.04732306380397993,0.0178009449378945,0.18993733217939732,0.4527362911747052,0.07898330043714775,0.19520721964251533
Green Cuisine Delivery,1,10,0.07231458236929025,0.16092944904812606,0.009260820955387269,0.4655756594031118,0.20340694393962616,0.02684057750739155,0.0616719965357333
Green Leaf Moving and Storage,1,28,0.295390666529004,0.2572754056891426,0.05909257769651175,0.011835018498199347,0.18154536515274747,0.06802581503455124,0.12683516578649034
Green Star Coffee,2,85,0.023913581681656877,0.03921379463623875,0.013368836008970961,0.4685608829782509,0.33809434377095277,0.024325052265296923,0.09252349532702386
Green Table,1,333,0.01517301152321133,0.05465656806819358,0.009003600105293627,0.5545147099914469,0.20194420370192182,0.04347149714514295,0.12123641014178126
Green Table's Guilt Free OYE,1,8,0.006290883713518237,0.0072749731916700875,0.001370555735775225,0.716320775449276,0.161724958801642,0.00485011667478825,0.10216772771673274
Green Taxi,1,12,0.2133824387953306,0.127795468676292,0.15339062208659013,0.09039026663716256,0.20984075482313827,0.14857338137032147,0.056627066786556136
GreenCoast Santa Barbara,1,10,0.02561371180927377,0.00877060042694206,0.00209184441482642,0.28597125490196046,0.5041716100648046,0.00879364099819208,0.1645873440429568
"Gregg Welsh, Oral & Maxillofacial Surgery",1,23,0.1318437369216395,0.31999042640318687,0.07308702794430044,0.20620691182937104,0.2101549702575025,0.029975579527672328,0.02874133147238546
"Gregory S Keller, MD FACS",1,6,0.0058000742186171,0.024524269334506202,0.13544253289001057,0.26317315663133434,0.25373873673379416,0.22660555310236907,0.09071567592521505
Greyhound Bus Lines,1,20,0.26672066431492564,0.37958129288163034,0.058783044462325,0.02450721702916775,0.10179603635333474,0.10368187220301475,0.06492987975070716
Grill Service Man,1,11,0.020651458487422572,0.021260896422476885,0.002230365334650118,0.2830330053005706,0.3798783789812164,0.0256537759718908,0.2672921199012886
Grocery Outlet Bargain Market,1,30,0.015926315806185164,0.09620087050134311,0.007155663072868823,0.4667708528766525,0.18303394337029505,0.043384688747270625,0.1875276604900136
Grokenberger & Smith,1,8,0.05023558513494204,0.017284072760958186,0.006269959107157725,0.47283882612828165,0.3917017662897706,0.011029118555597925,0.05064068397041406
Groovy Grooms,1,5,0.014319822005927518,0.016499165538698398,0.04971317716408516,0.3495063692331314,0.216694164276123,0.034993192367255635,0.31827410608530043
Grounded Physical Therapy,1,7,0.04812374661144397,0.01840637291648554,0.07559486303944137,0.31849854958376717,0.4196836118187223,0.04880439716258216,0.07088842282869981
Growing Babies Preschool and Infant Center,1,5,0.007191000971943121,0.00772463297471398,0.00099615119397636,0.8607878446578979,0.10402728524059053,0.010976071562617939,0.00829703994095322
Guadalajara Market,1,11,0.05826904294504356,0.25491650830107654,0.007840008993463701,0.19970616583437237,0.37459479475563223,0.04820866531438444,0.05646481697278263
Guicho's Eatery,1,180,0.02009402073971508,0.05807867799335828,0.004504108662270737,0.5379183948660891,0.2660888940380472,0.03422130609720216,0.07909459761123996
Gunnar Schwartz Plumbing,1,5,0.020162508077919437,0.02192590306513006,0.00162760419771072,0.28582384139299394,0.6182025074958801,0.0077450001146644,0.04451261758804318
H&M,1,24,0.08063808265433177,0.1985730406886432,0.06806673271906519,0.26583907530342304,0.15614542423281816,0.038759013133433905,0.1919786317448597
H&R Block,3,30,0.139191660832148,0.11984339124173853,0.036300178065236305,0.19314431607490404,0.24842223454422005,0.13618361662374806,0.1269145948113873
HOME Santa Barbara,1,13,0.027477000428077086,0.028590826559453594,0.0069386134497247615,0.5532338153929092,0.18932039047089905,0.013381567801563753,0.18105778757196203
